FOLIO,CONCESIONARIO,K_GRUPO,GRUPO,ANIO,MES,FECHA,K_EMPRESA,EMPRESA,S_RESIDENCIAL_E,S_NO_RESIDENCIAL_E,S_AMBOS_E,S_NO_ESPECIFICADO_E,S_TOTAL_E
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,6,15-jun-17,C0571,TELEVISION INTERNACIONAL,31007,198,,,31205
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,7,15-jul-17,C0571,TELEVISION INTERNACIONAL,30451,1075,,,31526
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,8,15AUG2017,C0571,TELEVISION INTERNACIONAL,30475,1076,,,31551
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,9,15-sep-17,C0571,TELEVISION INTERNACIONAL,30472,1036,,,31508
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,10,15-oct-17,C0571,TELEVISION INTERNACIONAL,30393,990,,,31383
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,11,15-nov-17,C0571,TELEVISION INTERNACIONAL,30696,976,,,31672
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2017,12,15DEC2017,C0571,TELEVISION INTERNACIONAL,31325,969,,,32294
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,1,15JAN2018,C0571,TELEVISION INTERNACIONAL,31570,988,,,32558
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,2,15-feb-18,C0571,TELEVISION INTERNACIONAL,31542,969,,,32511
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,3,15-mar-18,C0571,TELEVISION INTERNACIONAL,31767,955,,,32722
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,4,15APR2018,C0571,TELEVISION INTERNACIONAL,32087,965,,,33052
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,5,15-may-18,C0571,TELEVISION INTERNACIONAL,32475,933,,,33408
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,6,15-jun-18,C0571,TELEVISION INTERNACIONAL,32709,933,,,33642
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,7,15-jul-18,C0571,TELEVISION INTERNACIONAL,32582,911,,,33493
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,8,15AUG2018,C0571,TELEVISION INTERNACIONAL,32242,883,,,33125
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,9,15-sep-18,C0571,TELEVISION INTERNACIONAL,31993,868,,,32861
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,10,15-oct-18,C0571,TELEVISION INTERNACIONAL,32063,858,,,32921
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,11,15-nov-18,C0571,TELEVISION INTERNACIONAL,32629,550,,,33179
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2018,12,15DEC2018,C0571,TELEVISION INTERNACIONAL,32707,588,,,33295
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,1,15JAN2019,C0571,TELEVISION INTERNACIONAL,32478,571,,,33049
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,2,15-feb-19,C0571,TELEVISION INTERNACIONAL,32434,563,,,32997
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,3,15-mar-19,C0571,TELEVISION INTERNACIONAL,32789,564,,,33353
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,4,15APR2019,C0571,TELEVISION INTERNACIONAL,33384,568,,,33952
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,5,15-may-19,C0571,TELEVISION INTERNACIONAL,33543,569,,,34112
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,6,15-jun-19,C0571,TELEVISION INTERNACIONAL,33668,565,,,34233
100785,"COMUNICABLE, S.A.",G004,GRUPO TELEVISA,2019,7,15-jul-19,C0571,TELEVISION INTERNACIONAL,33759,564,,,34323
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,1,15JAN2013,C0399,MVS,69003,,,,69003
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,2,15-feb-13,C0399,MVS,64341,,,,64341
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,3,15-mar-13,C0399,MVS,61838,,,,61838
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,4,15APR2013,C0399,MVS,58479,,,,58479
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,5,15-may-13,C0399,MVS,55324,,,,55324
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,6,15-jun-13,C0399,MVS,51867,,,,51867
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,7,15-jul-13,C0399,MVS,45855,,,,45855
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,8,15AUG2013,C0399,MVS,42830,,,,42830
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,9,15-sep-13,C0399,MVS,40786,,,,40786
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,10,15-oct-13,C0399,MVS,38942,,,,38942
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,11,15-nov-13,C0399,MVS,37674,,,,37674
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2013,12,15DEC2013,C0399,MVS,48857,,,,48857
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,1,15JAN2014,C0399,MVS,36586,,,,36586
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,2,15-feb-14,C0399,MVS,35315,,,,35315
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,3,15-mar-14,C0399,MVS,34170,,,,34170
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,4,15APR2014,C0399,MVS,32841,,,,32841
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,5,15-may-14,C0399,MVS,32212,,,,32212
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,6,15-jun-14,C0399,MVS,29769,,,,29769
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,7,15-jul-14,C0399,MVS,,,,,
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,8,15AUG2014,C0399,MVS,3,,,,3
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,9,15-sep-14,C0399,MVS,3,,,,3
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,10,15-oct-14,C0399,MVS,297,,,,297
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,11,15-nov-14,C0399,MVS,377,,,,377
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2014,12,15DEC2014,C0399,MVS,377,,,,377
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,1,15JAN2015,C0399,MVS,377,,,,377
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,2,15-feb-15,C0399,MVS,377,,,,377
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,3,15-mar-15,C0399,MVS,377,,,,377
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,4,15APR2015,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,5,15-may-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,6,15-jun-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,7,15-jul-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,8,15AUG2015,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,9,15-sep-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,10,15-oct-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,11,15-nov-15,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2015,12,15DEC2015,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,1,15JAN2016,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,2,15-feb-16,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,3,15-mar-16,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,4,15APR2016,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,5,15-may-16,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,6,15-jun-16,C0399,MVS,374,,,,374
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,7,15-jul-16,C0399,MVS,373,,,,373
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,8,15AUG2016,C0399,MVS,373,,,,373
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,9,15-sep-16,C0399,MVS,373,,,,373
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,10,15-oct-16,C0399,MVS,388,,,,388
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,11,15-nov-16,C0399,MVS,388,,,,388
100817,"MVS MULTIVISION, S.A. DE C.V.",G002,DISH-MVS,2016,12,15DEC2016,C0399,MVS,388,,,,388
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,1,15JAN2013,C0373,MAXCOM,71315,,,,71315
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,2,15-feb-13,C0373,MAXCOM,71496,,,,71496
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,3,15-mar-13,C0373,MAXCOM,70583,,,,70583
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,4,15APR2013,C0373,MAXCOM,70721,,,,70721
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,5,15-may-13,C0373,MAXCOM,70964,,,,70964
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,6,15-jun-13,C0373,MAXCOM,71271,,,,71271
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,7,15-jul-13,C0373,MAXCOM,72382,,,,72382
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,8,15AUG2013,C0373,MAXCOM,73143,,,,73143
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,9,15-sep-13,C0373,MAXCOM,73254,,,,73254
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,10,15-oct-13,C0373,MAXCOM,73604,,,,73604
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,11,15-nov-13,C0373,MAXCOM,72272,,,,72272
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2013,12,15DEC2013,C0373,MAXCOM,71989,,,,71989
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,1,15JAN2014,C0373,MAXCOM,71335,,,,71335
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,2,15-feb-14,C0373,MAXCOM,70944,,,,70944
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,3,15-mar-14,C0373,MAXCOM,70566,,,,70566
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,4,15APR2014,C0373,MAXCOM,70093,,,,70093
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,5,15-may-14,C0373,MAXCOM,69913,,,,69913
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,6,15-jun-14,C0373,MAXCOM,69602,,,,69602
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,7,15-jul-14,C0373,MAXCOM,69070,,,,69070
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,8,15AUG2014,C0373,MAXCOM,69162,,,,69162
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,9,15-sep-14,C0373,MAXCOM,69086,,,,69086
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,10,15-oct-14,C0373,MAXCOM,69395,,,,69395
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,11,15-nov-14,C0373,MAXCOM,69294,,,,69294
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2014,12,15DEC2014,C0373,MAXCOM,68892,,,,68892
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,1,15JAN2015,C0373,MAXCOM,68123,,,,68123
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,2,15-feb-15,C0373,MAXCOM,66750,,,,66750
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,3,15-mar-15,C0373,MAXCOM,65276,,,,65276
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,4,15APR2015,C0373,MAXCOM,63544,,,,63544
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,5,15-may-15,C0373,MAXCOM,62520,,,,62520
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,6,15-jun-15,C0373,MAXCOM,60891,,,,60891
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,7,15-jul-15,C0373,MAXCOM,58226,,,,58226
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,8,15AUG2015,C0373,MAXCOM,57435,,,,57435
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,9,15-sep-15,C0373,MAXCOM,56578,,,,56578
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,10,15-oct-15,C0373,MAXCOM,57277,,,,57277
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,11,15-nov-15,C0373,MAXCOM,57032,,,,57032
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2015,12,15DEC2015,C0373,MAXCOM,57399,,,,57399
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,1,15JAN2016,C0373,MAXCOM,57215,,,,57215
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,2,15-feb-16,C0373,MAXCOM,56645,,,,56645
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,3,15-mar-16,C0373,MAXCOM,56196,,,,56196
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,4,15APR2016,C0373,MAXCOM,56220,,,,56220
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,5,15-may-16,C0373,MAXCOM,54863,,,,54863
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,6,15-jun-16,C0373,MAXCOM,52826,,,,52826
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,7,15-jul-16,C0373,MAXCOM,51178,,,,51178
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,8,15AUG2016,C0373,MAXCOM,50428,,,,50428
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,9,15-sep-16,C0373,MAXCOM,49507,,,,49507
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,10,15-oct-16,C0373,MAXCOM,46835,,,,46835
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,11,15-nov-16,C0373,MAXCOM,44044,,,,44044
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2016,12,15DEC2016,C0373,MAXCOM,43197,,,,43197
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,1,15JAN2017,C0373,MAXCOM,28929,,,,28929
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,2,15-feb-17,C0373,MAXCOM,28101,,,,28101
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,3,15-mar-17,C0373,MAXCOM,27021,,,,27021
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,4,15APR2017,C0373,MAXCOM,26275,,,,26275
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,5,15-may-17,C0373,MAXCOM,25566,,,,25566
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,6,15-jun-17,C0373,MAXCOM,24888,,,,24888
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,7,15-jul-17,C0373,MAXCOM,24133,,,,24133
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,8,15AUG2017,C0373,MAXCOM,23376,,,,23376
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,9,15-sep-17,C0373,MAXCOM,22349,,,,22349
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,10,15-oct-17,C0373,MAXCOM,21659,,,,21659
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,11,15-nov-17,C0373,MAXCOM,21237,,,,21237
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2017,12,15DEC2017,C0373,MAXCOM,20069,,,,20069
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,1,15JAN2018,C0373,MAXCOM,16916,,,,16916
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,2,15-feb-18,C0373,MAXCOM,16411,,,,16411
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,3,15-mar-18,C0373,MAXCOM,15943,,,,15943
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,4,15APR2018,C0373,MAXCOM,15059,,,,15059
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,5,15-may-18,C0373,MAXCOM,14401,,,,14401
100819,"MAXCOM TV, S.A. DE C.V.",C373,MAXCOM,2018,6,15-jun-18,C0373,MAXCOM,6502,,,,6502
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,1,15JAN2013,C0087,CABLECOM,28467,,,,28467
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,2,15-feb-13,C0087,CABLECOM,28350,,,,28350
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,3,15-mar-13,C0087,CABLECOM,28495,,,,28495
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,4,15APR2013,C0087,CABLECOM,28655,,,,28655
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,5,15-may-13,C0087,CABLECOM,28790,,,,28790
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,6,15-jun-13,C0087,CABLECOM,28900,,,,28900
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,7,15-jul-13,C0087,CABLECOM,29030,,,,29030
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,8,15AUG2013,C0087,CABLECOM,29020,,,,29020
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,9,15-sep-13,C0087,CABLECOM,29029,,,,29029
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,10,15-oct-13,C0087,CABLECOM,29072,,,,29072
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,11,15-nov-13,C0087,CABLECOM,29154,,,,29154
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2013,12,15DEC2013,C0087,CABLECOM,29307,,,,29307
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,1,15JAN2014,C0087,CABLECOM,29873,,,,29873
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,2,15-feb-14,C0087,CABLECOM,29408,,,,29408
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,3,15-mar-14,C0087,CABLECOM,29509,,,,29509
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,4,15APR2014,C0087,CABLECOM,29390,,,,29390
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,5,15-may-14,C0087,CABLECOM,29167,,,,29167
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,6,15-jun-14,C0087,CABLECOM,29288,,,,29288
100824,"TLAXCABLE, S.A. DE C.V.",C087,CABLECOM,2014,7,15-jul-14,C0087,CABLECOM,29221,,,,29221
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,8,15AUG2014,C0087,CABLECOM,29241,,,,29241
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,9,15-sep-14,C0087,CABLECOM,29230,,,,29230
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,10,15-oct-14,C0087,CABLECOM,29408,,,,29408
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,11,15-nov-14,C0087,CABLECOM,29568,,,,29568
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,12,15DEC2014,C0087,CABLECOM,29753,,,,29753
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,1,15JAN2015,C0087,CABLECOM,29826,,,,29826
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,2,15-feb-15,C0087,CABLECOM,29862,,,,29862
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,3,15-mar-15,C0087,CABLECOM,30097,,,,30097
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,4,15APR2015,C0087,CABLECOM,30211,,,,30211
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,5,15-may-15,C0087,CABLECOM,30260,,,,30260
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,6,15-jun-15,C0087,CABLECOM,30435,,,,30435
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,7,15-jul-15,C0087,CABLECOM,30605,,,,30605
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,8,15AUG2015,C0087,CABLECOM,30787,,,,30787
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,9,15-sep-15,C0087,CABLECOM,30770,,,,30770
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,10,15-oct-15,C0087,CABLECOM,30805,,,,30805
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,11,15-nov-15,C0087,CABLECOM,31045,,,,31045
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,12,15DEC2015,C0087,CABLECOM,32048,,,,32048
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,1,15JAN2016,C0087,CABLECOM,32572,,,,32572
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,2,15-feb-16,C0087,CABLECOM,32666,,,,32666
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,3,15-mar-16,C0087,CABLECOM,32873,,,,32873
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,4,15APR2016,C0087,CABLECOM,33002,,,,33002
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,5,15-may-16,C0087,CABLECOM,33076,,,,33076
100824,"TLAXCABLE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,6,15-jun-16,C0087,CABLECOM,33176,,,,33176
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,1,15JAN2013,C0571,TELEVISION INTERNACIONAL,37140,3,,,37143
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,2,15-feb-13,C0571,TELEVISION INTERNACIONAL,37054,4,,,37058
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,3,15-mar-13,C0571,TELEVISION INTERNACIONAL,37093,3,,,37096
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,4,15APR2013,C0571,TELEVISION INTERNACIONAL,36625,3,,,36628
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,5,15-may-13,C0571,TELEVISION INTERNACIONAL,43456,3,,,43459
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,6,15-jun-13,C0571,TELEVISION INTERNACIONAL,44019,3,,,44022
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,7,15-jul-13,C0571,TELEVISION INTERNACIONAL,44674,3,,,44677
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,8,15AUG2013,C0571,TELEVISION INTERNACIONAL,44986,4,,,44990
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,9,15-sep-13,C0571,TELEVISION INTERNACIONAL,44979,3,,,44982
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,10,15-oct-13,C0571,TELEVISION INTERNACIONAL,45465,3,,,45468
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,11,15-nov-13,C0571,TELEVISION INTERNACIONAL,45775,4,,,45779
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,12,15DEC2013,C0571,TELEVISION INTERNACIONAL,60785,,,,60785
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,1,15JAN2014,C0571,TELEVISION INTERNACIONAL,60900,,,,60900
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,2,15-feb-14,C0571,TELEVISION INTERNACIONAL,60883,,,,60883
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,3,15-mar-14,C0571,TELEVISION INTERNACIONAL,60820,,,,60820
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,4,15APR2014,C0571,TELEVISION INTERNACIONAL,60328,,,,60328
100845,"CV TELECOMUNICACIONES DEL NORTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,5,15-may-14,C0571,TELEVISION INTERNACIONAL,62142,,,,62142
